"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.719058333E0,-9.648769022E-1,-6.391126576E-1,5.550937235E-2
3.729014333E0,-1.248198547E0,-3.104567456E-1,-7.711255378E-1
3.738970333E0,-1.074188479E0,-8.992023647E-2,-1.126648529E0
3.748926333E0,-6.016558327E-1,3.110747963E-2,-1.104302225E0
3.758882333E0,-9.629523642E-2,1.519328821E-1,-7.853693551E-1
3.768838333E0,3.683429381E-1,3.108309674E-1,-3.814711797E-1
3.778794333E0,8.110465255E-1,4.342806002E-1,4.074573755E-2
3.788750333E0,1.073721652E0,5.581547409E-1,4.304685080E-1
3.798706333E0,1.182214765E0,5.977743047E-1,5.723722458E-1
3.808662333E0,1.149687508E0,5.710115987E-1,5.680914992E-1
3.818618333E0,9.766871814E-1,4.217275053E-1,5.586605251E-1
3.828574333E0,6.941639737E-1,2.179160795E-1,5.615209830E-1
3.838529333E0,3.635368557E-1,3.994466901E-2,5.350564849E-1
3.848485333E0,7.071333904E-2,-1.641377753E-1,3.970545942E-1
3.858441083E0,-1.192271026E-1,-2.720700672E-1,3.231960744E-1
3.868397083E0,-1.107992914E-1,-2.337061930E-1,2.239506984E-1
3.878353083E0,1.148079963E-1,-1.363240322E-1,9.822562158E-2
3.888309083E0,3.931383849E-1,-8.312840313E-2,1.136149085E-1
3.898265083E0,5.169092126E-1,-4.562933207E-2,1.341795659E-1
3.908221083E0,4.407230990E-1,-3.040259778E-2,8.553307056E-3
3.918177083E0,2.411510507E-1,-3.654919088E-2,-7.624944627E-2
3.928133083E0,4.019690327E-2,-7.134217054E-2,-1.753831404E-1
3.938089083E0,-5.937854804E-2,-8.554505736E-2,-2.887729311E-1
3.948045083E0,-1.203573694E-1,-8.403472155E-2,-2.543427712E-1
3.958001083E0,-1.477923225E-1,-1.044879895E-1,-1.035612059E-1
3.967957083E0,-1.301460469E-1,-1.075405285E-1,1.178038538E-2
3.977912083E0,-6.351307768E-2,-6.491403401E-2,1.683460164E-1
3.987868083E0,1.217192955E-1,-3.928685725E-2,3.534934223E-1
3.997824083E0,3.339853567E-1,8.759713769E-3,4.431335771E-1
4.007780083E0,5.069351052E-1,5.568508118E-2,4.727614188E-1
4.017736083E0,5.567527248E-1,9.390832990E-2,4.128631264E-1
4.027692083E0,4.900152731E-1,1.549710953E-1,2.621879804E-1
4.037648083E0,4.296962370E-1,1.859040356E-1,-6.918074727E-2
4.047604083E0,3.855014462E-1,1.967947671E-1,-4.136864144E-1
4.057560083E0,2.899797233E-1,2.004943004E-1,-1.411569899E0
4.067516083E0,-1.090304721E-2,2.213776311E-1,-1.051083207E0
4.077472083E0,-1.053792148E-1,2.387836227E-1,-3.322627670E-1
4.087428083E0,9.540218387E-2,1.943789899E-1,2.902896988E-1
4.097384083E0,4.193978284E-1,1.373522651E-1,9.085117167E-1
4.107340083E0,5.166306659E-1,1.266258404E-1,4.240231222E-1
4.117296083E0,5.395004054E-1,1.079887176E-1,-9.473191023E-2
4.127251083E0,5.704907214E-1,1.118127966E-1,-5.698287070E-2
4.137207083E0,5.421739716E-1,2.684383616E-1,3.050387156E-1
4.147163083E0,3.141032520E-1,3.082707641E-1,7.931783116E-1
4.157119083E0,1.826643126E-1,1.133892059E-1,8.507885885E-1
4.167075083E0,1.346139775E-1,-1.059951094E-1,5.751578593E-1
4.177031083E0,-9.472173242E-2,-2.290906933E-1,2.703074241E-1
4.186987083E0,-3.163095161E-1,-2.695750603E-1,-1.862794268E-1
4.196943083E0,-4.869384317E-1,-2.909732383E-1,-4.083876675E-1
4.206899083E0,-5.569549654E-1,-2.805029216E-1,-2.561454678E-1
4.216855083E0,-4.653775914E-1,-2.967745534E-1,1.649967313E-2
4.226811083E0,-3.300512769E-1,-3.413239047E-1,2.023902601E-1
4.236767083E0,-2.091434835E-1,-3.462516457E-1,1.715280712E-1
4.246723083E0,-1.865472841E-1,-3.174783745E-1,-7.321883440E-3
4.256679083E0,-1.655812518E-1,-2.448004076E-1,-7.262066424E-2
4.266634083E0,-6.678589219E-2,-1.218346319E-1,-7.429764569E-2
4.276590083E0,8.750833310E-2,-1.409471333E-3,-1.127366567E-1
4.286546083E0,1.353292199E-1,9.316397935E-2,-1.033062673E-1
4.296502083E0,3.265688214E-2,1.247000599E-1,-1.168045646E-1
4.306458083E0,-9.423458626E-2,8.480655402E-2,-1.624555314E-1
4.316414083E0,-1.143448785E-1,6.097476482E-3,-1.397817832E-1
4.326370083E0,-8.244820749E-2,-4.622604042E-2,2.649256468E-2
4.336326083E0,-4.852299118E-2,-1.000616473E-1,2.161107516E-1
4.346282083E0,-1.964593196E-2,-1.218454492E-1,3.284328407E-1
4.356238083E0,8.327880448E-2,-1.446697631E-1,3.789001590E-1
4.366194083E0,1.876139076E-1,-1.286548242E-1,4.451853651E-1
4.376150083E0,1.593020549E-1,-6.415126473E-2,3.784592789E-1
4.386106083E0,4.679586072E-2,-2.084064603E-2,2.619459057E-1
4.396062083E0,-4.116782430E-2,-2.629785240E-3,9.100080192E-2
4.406017083E0,-7.678329706E-2,-7.853687704E-3,-1.758667052E-2
4.415973083E0,-8.166507346E-2,-5.371924728E-2,-6.740904093E-2
4.425929083E0,-9.379721453E-2,-5.644375741E-2,-8.904900134E-2
4.435885083E0,-9.109236566E-2,-8.422855675E-2,-5.478314817E-2
4.445841083E0,1.403998705E-2,-6.820016921E-2,2.581370294E-2
4.455797083E0,1.047783221E-1,-8.811256975E-2,1.656504500E-1
4.465753083E0,1.265882537E-1,-9.653869987E-2,2.717195266E-1
4.475709083E0,8.282544427E-2,-8.036793262E-2,2.527242619E-1
4.485665083E0,8.728124186E-2,-7.098929107E-2,2.038532335E-1
4.495621083E0,1.154712441E-1,-2.933080316E-2,1.169063061E-1
4.505577083E0,1.076819397E-1,4.038291782E-2,4.985979259E-2
4.515533083E0,6.248188466E-2,4.980044335E-2,5.451359153E-2
4.525489083E0,1.498939328E-2,8.871980309E-3,3.593230963E-2
4.535445083E0,1.563604052E-2,-5.400371432E-2,5.451534569E-2
4.545401083E0,7.206952762E-2,-8.280125141E-2,6.342299402E-2
4.555356083E0,9.934263163E-2,-8.327546060E-2,1.039670026E-1
4.565312083E0,1.480154486E-1,-3.349635959E-2,1.391146159E-1
4.575268083E0,1.718409337E-1,1.966009319E-2,1.470218056E-1
4.585224083E0,2.049240048E-1,2.897178411E-2,1.132295769E-1
4.595180083E0,1.640925690E-1,6.694184840E-3,-7.366907001E-3
4.605136083E0,-4.892304580E-2,-5.936970413E-3,-2.229777217E-1
4.615092083E0,-2.604663043E-1,-2.487434775E-2,-3.703497756E-1
4.625048083E0,-2.734853858E-1,-6.582912326E-2,-3.711847579E-1
4.635004083E0,-9.555919988E-2,-1.396616229E-1,-1.489724368E-1
4.644960083E0,1.370729144E-1,-1.472998407E-1,9.731170177E-2
4.654916083E0,2.848925178E-1,-1.453670436E-1,2.211452043E-1
4.664872083E0,2.496931384E-1,-8.869933784E-2,1.657510221E-1
4.674828083E0,1.723540269E-1,-3.103643596E-2,3.474883318E-2
4.684784083E0,1.351830029E-1,2.551257133E-2,-2.910159230E-3
4.694740083E0,1.451175502E-1,8.440894336E-2,-2.629785240E-2
4.704695083E0,1.644095977E-1,9.517542154E-2,3.378404260E-2
4.714651083E0,1.488595490E-1,3.631354809E-2,6.175770700E-2
4.724607083E0,5.671958154E-2,1.106644034E-2,5.615665913E-2
4.734563083E0,-1.751906209E-2,-8.584882021E-3,4.889967978E-2
4.744519083E0,-2.364687100E-2,-2.908814371E-2,2.852798045E-2
4.754475083E0,9.448314775E-3,-5.317691803E-2,4.181051552E-2
4.764431083E0,2.424405444E-2,-5.832480669E-2,1.456903946E-1
4.774387083E0,3.823896311E-4,-7.634709477E-2,2.033872104E-1
4.784343083E0,3.287560456E-3,-9.206119448E-2,1.957133245E-1
4.794299083E0,3.704161780E-2,-8.777693957E-2,2.051536542E-1
4.804255083E0,6.379577229E-2,-5.246560425E-2,2.136426419E-1
4.814211083E0,8.786395345E-2,-4.477914691E-2,2.201219416E-1
4.824167083E0,1.023570083E-1,-4.737998843E-2,1.809222078E-1
4.834123083E0,1.033862828E-1,-3.822061747E-2,5.574618459E-2
4.844079083E0,5.687323540E-2,-2.474658608E-2,-4.213503599E-2
4.854034417E0,-1.123145973E-2,-2.900218964E-2,-9.544176221E-2
4.863990417E0,-1.453683592E-2,-4.177221626E-2,-4.741390228E-2
4.873946417E0,-3.533191022E-2,-3.797269553E-2,1.369768739E-2
4.883902417E0,-3.968486991E-3,-5.276439697E-2,4.287646294E-2
4.893858417E0,3.827660456E-3,-4.007827789E-2,4.279284775E-2
4.903814417E0,-9.319657758E-3,-3.217868954E-2,6.020176291E-2
4.913770417E0,-8.277720474E-3,-2.042666316E-2,9.457578957E-2
4.923726417E0,1.018923009E-2,-6.276401281E-3,1.009556866E-1
4.933682417E0,5.444980206E-2,9.033655822E-3,1.055410731E-1
4.943638417E0,1.178875420E-1,-2.537399232E-3,1.544711584E-1
4.953594417E0,1.019659575E-1,1.265922189E-4,1.495138890E-1
4.963550417E0,1.052575562E-1,1.769308984E-2,1.239989787E-1
4.973506417E0,6.792823713E-2,2.218755215E-2,6.323822200E-2
4.983462417E0,1.869906675E-2,2.736058384E-2,-4.156551719E-2
4.993417417E0,4.088431656E-2,4.012505561E-2,-5.980999947E-2
5.003373417E0,1.117382811E-1,6.484240562E-2,-2.355843186E-2
5.013329417E0,1.102747231E-1,6.142733932E-2,-5.583213866E-2
5.023285417E0,6.906171989E-2,4.822169513E-2,-8.137102246E-2
5.033241417E0,8.026085548E-2,1.004142344E-1,-7.190671921E-2
5.043197417E0,5.712422714E-2,5.543452799E-3,-5.542458773E-2
5.053153417E0,4.137824183E-2,-3.105310053E-2,-6.427961111E-2
5.063109417E0,4.208255723E-2,-8.706211746E-3,-3.035874367E-2
5.073065417E0,3.967958914E-2,1.571059138E-2,2.552601993E-2
5.083021417E0,6.578356979E-2,1.533052236E-2,5.818739712E-2
5.092977417E0,8.442398166E-2,-5.448143184E-3,1.168185979E-1
5.102933417E0,1.100767217E-1,-2.620780528E-2,1.819858164E-1
5.112889417E0,1.123912141E-1,-3.105660886E-2,1.738804060E-1
5.122845417E0,9.947367322E-2,-3.510112792E-2,9.698893547E-2
5.132801417E0,8.191240154E-2,1.712941825E-3,-6.746517420E-3
5.142756417E0,4.720590586E-2,2.340640426E-2,-7.077937603E-2
5.152712417E0,-1.400280241E-3,1.713731200E-2,-6.154136002E-2
5.162668417E0,-2.750334727E-2,-3.921084344E-2,1.873214006E-2
5.172624417E0,-2.332503660E-2,-6.735407710E-2,1.037173265E-1
5.182580417E0,3.146982428E-2,-7.938647747E-2,9.263451397E-2
5.192536417E0,5.766503977E-2,-6.528240860E-2,7.143601835E-2
5.202492417E0,6.618498115E-2,-4.326179445E-2,4.643975616E-2
5.212448417E0,9.953040948E-2,-8.634290993E-3,1.974312365E-2
5.222404417E0,1.218059622E-1,2.420922697E-2,2.589556396E-2
5.232360417E0,1.490076845E-1,1.841025084E-2,-1.509751081E-2
5.242316417E0,1.676496313E-1,2.055384010E-2,-4.917508364E-2
5.252272417E0,1.711877998E-1,1.845878273E-2,-4.020779371E-2
5.262228417E0,1.067351659E-1,-7.583253980E-3,2.309942544E-2
5.272184417E0,8.064710062E-2,-2.629405171E-2,5.395752132E-2
5.282140417E0,1.064303249E-1,-5.179171264E-2,6.533152521E-2
5.292095417E0,5.438031156E-2,-6.269092262E-2,6.872115612E-2
5.302051417E0,9.870209657E-3,-7.989957064E-2,2.913550615E-2
5.312007417E0,3.946623886E-2,-7.042123407E-2,1.036828279E-2
5.321963417E0,8.409397943E-2,-6.224068701E-2,5.179112792E-2
5.331919417E0,8.643931590E-2,-7.818633646E-2,1.192603952E-1
5.341875417E0,9.096597444E-2,-7.170528263E-2,1.606814861E-1
5.351831417E0,9.714713920E-2,-5.060882092E-2,1.664234519E-1
5.361787417E0,1.102342494E-1,-3.395448893E-2,1.276160663E-1
5.371743417E0,8.838344201E-2,-1.192101091E-2,7.737386584E-2
5.381699417E0,1.196714727E-1,1.878534973E-2,1.133599699E-2
5.391655417E0,1.407159856E-1,2.511583775E-2,-1.258320808E-2
5.401611417E0,9.430862663E-2,3.306454271E-2,5.575904846E-3
5.411567417E0,4.275504185E-2,6.502103806E-4,-6.373465061E-3
5.421523417E0,2.267170161E-2,-3.418691576E-2,-1.716917932E-2
5.431479417E0,9.261989594E-4,-6.207988858E-2,-7.100858688E-3
5.441434417E0,6.590506397E-3,-8.076232731E-2,1.619035542E-2
5.451390417E0,5.572096847E-2,-1.217171028E-1,-4.830969572E-3
5.461346417E0,5.556228966E-2,-1.271465349E-1,-3.057859898E-2
5.471302417E0,2.592152925E-2,-1.137417930E-1,-6.175361395E-2
5.481258417E0,1.975896595E-2,-9.264065355E-2,-4.902247131E-2
5.491214417E0,5.738888673E-2,-5.384730130E-2,-2.012260795E-2
5.501170417E0,8.555035640E-2,-3.220617145E-2,-2.336839736E-2
5.511126417E0,9.589574369E-2,-3.842497766E-3,3.567386270E-3
5.521082417E0,7.858500693E-2,2.654197365E-2,4.335944295E-2
5.531038417E0,8.440799318E-2,3.080459386E-2,9.430097044E-2
5.540994417E0,6.770344824E-2,1.371639848E-2,1.954958081E-1
5.550950417E0,4.851657752E-2,-3.425766706E-2,2.367484993E-1
5.560906417E0,8.660713099E-3,-3.781628251E-2,2.170737880E-1
5.570862417E0,-1.111290744E-2,-4.305626482E-2,2.067154455E-1
5.580818417E0,1.704481635E-3,-5.646334559E-2,2.207358992E-1
5.590773417E0,7.500546942E-2,-5.689399302E-2,1.562902272E-1
5.600729417E0,8.868861185E-2,-4.110563368E-2,5.951413035E-2
5.610685417E0,8.681587659E-2,1.667918265E-3,-9.005296826E-3
5.620641417E0,5.638290983E-2,2.762107730E-2,-3.968388319E-2
5.630597417E0,6.005233001E-2,4.198563963E-2,-9.186852872E-2
5.640553417E0,8.153326442E-2,1.384708375E-2,-5.910131693E-2
5.650509417E0,8.898184972E-2,1.874617338E-3,1.353630424E-3
5.660465417E0,5.951540943E-2,-6.734238267E-3,4.981418431E-2
5.670421417E0,1.890481565E-2,-2.337599874E-2,7.333811760E-2
5.680377417E0,1.749110509E-2,-2.349148124E-2,7.454556763E-2
5.690333417E0,4.086430812E-2,1.488408744E-3,9.584112704E-2
5.700289417E0,2.352669245E-2,-9.861329198E-3,1.065836316E-1
5.710245417E0,6.964271385E-3,-3.373989612E-2,1.212063485E-1
5.720201417E0,1.659512892E-4,-7.306476027E-2,7.549164712E-2
5.730157417E0,4.160001576E-3,-7.585826755E-2,5.934046805E-2
5.740112417E0,-2.551140189E-3,-5.784884334E-2,1.706977665E-2
5.750068417E0,1.218333162E-2,-3.149631947E-2,-1.113426805E-2
5.760024417E0,3.103859212E-2,-2.686795592E-2,-2.785905898E-2
5.769980417E0,4.327750884E-2,-3.961605549E-2,-4.243792176E-2
5.779936417E0,3.208666898E-2,-4.886898190E-2,-1.862162769E-2
5.789892417E0,3.046063140E-2,-3.078325152E-2,5.321317077E-2
5.799848417E0,2.148066033E-2,-2.530908823E-2,1.266202855E-1
5.809804417E0,9.036871791E-3,-3.843667209E-2,1.842896193E-1
5.819760417E0,-6.397255920E-3,-5.349617600E-2,1.783780843E-1
5.829716417E0,4.629697446E-2,-4.284898102E-2,1.267302132E-1
5.839672417E0,8.819932781E-2,-2.937875032E-2,4.793313503E-2
5.849628417E0,9.123432510E-2,-3.353085816E-3,4.443883896E-4
5.859584458E0,8.115460239E-2,2.221532643E-2,3.362149000E-3
5.869540458E0,7.491964325E-2,3.234328866E-2,9.975349903E-4
5.879496458E0,6.749638371E-2,3.213951319E-2,1.530216336E-2
5.889451458E0,5.550867800E-2,2.002145112E-2,2.167913675E-2
5.899407458E0,6.679183077E-2,-9.574815631E-4,1.438064218E-2
5.909363458E0,6.664210550E-2,-2.804149210E-2,2.558800042E-2
5.919319458E0,6.446124025E-2,-6.293709040E-2,8.142598629E-2
5.929275458E0,3.407728046E-2,-9.173170388E-2,1.349268401E-1
5.939231458E0,2.307896018E-3,-7.975602150E-2,1.696177858E-1
5.949187458E0,2.382868286E-2,-5.828972340E-2,1.327867591E-1
5.959143458E0,6.625893015E-2,-4.303170651E-2,1.125442833E-1
5.969099458E0,1.010952158E-1,-3.691815019E-2,7.744812548E-2
5.979055458E0,1.021958810E-1,-2.162271112E-2,5.044392943E-2
5.989011458E0,1.093458563E-1,1.066210538E-2,1.555183947E-2
5.998967458E0,7.122456841E-2,-2.624522746E-3,3.491957188E-3
6.008923458E0,5.782063052E-2,-1.537993133E-2,-3.013070226E-3
6.018879458E0,9.720601335E-2,-8.960565627E-3,-9.190068841E-3
6.028835458E0,9.056993522E-2,-1.810297966E-3,5.736586332E-2
6.038790458E0,8.516951993E-2,-2.421829015E-2,9.829578817E-2
6.048746458E0,6.519777015E-2,-4.918853223E-2,1.293462574E-1
6.058702458E0,1.909872394E-2,-7.292062640E-2,1.203088009E-1
6.068658458E0,3.532149486E-2,-7.144245028E-2,8.255040586E-2
6.078614458E0,4.270499334E-2,-6.770081699E-2,6.167409182E-2
6.088570458E0,4.885856654E-2,-5.627009511E-2,5.401365459E-2
6.098526458E0,2.380452655E-2,-5.806606740E-2,2.893026888E-2
6.108482458E0,-6.393016689E-3,-4.438504457E-2,-8.704165220E-3
6.118438458E0,-4.090584163E-2,-3.703363270E-2,-5.156425595E-2
6.128394458E0,2.409330592E-2,-1.067876995E-2,-1.545565277E-1
6.138350458E0,8.864543382E-2,1.047879517E-2,-1.753726155E-1
6.148306458E0,9.669180555E-2,1.438561231E-2,-7.880935729E-2
6.158262458E0,8.466216434E-2,-9.376010299E-4,3.731985390E-2
6.168218458E0,8.412478695E-2,-2.516436964E-2,1.057983506E-1
6.178174458E0,5.521131054E-2,-4.806674391E-2,1.276382858E-1
6.188129458E0,1.908476371E-2,-4.709055126E-2,1.602417755E-1
6.198085458E0,1.472535381E-2,-4.981301486E-2,1.832950079E-1
6.208041458E0,3.858341893E-2,-5.817044020E-2,1.914384252E-1
6.217997458E0,5.469328377E-2,-3.567298561E-2,1.986790323E-1
6.227953458E0,9.134710327E-2,2.031615078E-3,1.412365705E-1
6.237909458E0,8.793775627E-2,1.754310876E-2,5.776932120E-2
6.247865458E0,1.190369402E-1,2.488633454E-2,3.993706763E-2
6.257821458E0,1.555571508E-1,-2.258779407E-3,3.904419780E-2
6.267777458E0,1.684196182E-1,-2.920538038E-2,3.290228248E-2
6.277733458E0,9.991416955E-2,-4.629708409E-2,4.620879114E-2
6.287689458E0,4.237193959E-2,-3.243596703E-2,1.035553586E-1
6.297645458E0,6.896646509E-2,-3.674565732E-2,1.428036243E-1
6.307601458E0,1.036829010E-1,-2.098010212E-2,1.270553184E-1
6.317557458E0,1.007014058E-1,-1.883125037E-2,9.941085219E-2
6.327513458E0,4.927304277E-2,-6.667696953E-2,4.777116716E-2
6.337468458E0,3.012205934E-2,-8.175459981E-2,-7.064021230E-3
6.347424458E0,2.662007052E-2,-3.890708059E-2,-6.103499115E-2
6.357380458E0,4.929535355E-2,2.867152959E-2,-8.395607650E-2
6.367336458E0,6.126445781E-2,4.449614167E-2,-1.754515529E-2
6.377292458E0,5.480584268E-2,2.734274983E-2,4.813778758E-2
6.387248458E0,7.118519107E-2,-5.109589398E-3,6.195300400E-2
6.397204458E0,5.947179286E-2,-2.452906966E-2,5.120406747E-2
6.407160458E0,4.152895382E-2,-2.156570077E-2,9.344610751E-2
6.417116458E0,3.010819048E-2,-5.279743373E-3,1.301806551E-1
6.427072458E0,3.313982561E-2,-2.133005798E-2,1.441145700E-1
6.437028458E0,3.551048784E-2,-5.585728168E-2,1.183751267E-1
6.446984458E0,8.204758186E-2,-8.534976035E-2,1.171361017E-1
6.456940458E0,8.951617559E-2,-6.287247866E-2,1.129956883E-1
6.466896458E0,8.092606762E-2,-4.447596878E-2,5.980356753E-2
6.476852458E0,7.942994786E-2,-2.578300506E-2,-4.527148247E-2
6.486807458E0,7.468220975E-2,-2.226561248E-2,-1.015626276E-1
6.496763458E0,8.260681322E-2,-1.522176415E-2,-1.091622537E-1
6.506719458E0,8.126487723E-2,-2.936764061E-3,-6.578760803E-2
6.516675458E0,8.840770796E-2,2.491849422E-2,-2.225567222E-2
6.526631458E0,3.362459633E-2,9.342973530E-3,-1.995654702E-3
6.536587458E0,-9.452353008E-3,-1.423446178E-2,2.262346208E-2
6.546543458E0,1.685567720E-2,-3.025524795E-2,8.126343369E-2
6.556499458E0,4.453572001E-2,-3.570368350E-2,1.528848088E-1
6.566455458E0,3.757069945E-2,-4.561471403E-2,1.633981025E-1
6.576411458E0,4.041425524E-2,-4.661663443E-2,1.552698880E-1
6.586367458E0,7.395569321E-2,-5.729862034E-2,1.182722157E-1
6.596323458E0,1.179375357E-1,-4.741770297E-2,1.110538280E-1
6.606279458E0,9.354814142E-2,-4.281799078E-2,1.211642486E-1
6.616235458E0,8.986859825E-2,-3.377030164E-2,1.047692406E-1
6.626191458E0,8.179680940E-2,-2.400574386E-2,3.660824776E-2
6.636147458E0,7.821546290E-2,-2.555350184E-2,-4.693033755E-2
6.646102458E0,5.657753075E-2,-2.984857410E-2,-6.206936359E-2
6.656058458E0,4.855787348E-2,8.014193773E-3,-5.590405941E-2
6.666014458E0,6.390272152E-2,5.182474941E-2,1.509692609E-2
6.675970458E0,6.042181922E-2,3.427316219E-2,7.860704362E-2
6.685926458E0,5.767103316E-2,4.299165308E-3,1.619900930E-1
6.695882458E0,5.571809968E-2,-6.487661183E-2,2.341850799E-1
6.705838458E0,6.540130807E-2,-5.368474871E-2,2.116773927E-1
6.715794458E0,8.875826681E-2,-1.442712754E-2,1.733716983E-1
6.725750458E0,9.740893001E-2,2.426565260E-2,7.472390771E-2
6.735706458E0,1.306403011E-1,3.645534307E-2,-2.287723124E-2
6.745662458E0,1.424224954E-1,8.674636781E-3,-2.099618196E-2
6.755618458E0,1.536619768E-1,-1.349975914E-2,7.699087322E-2
6.765574458E0,7.011752604E-2,-2.937787324E-2,1.014105999E-1
6.775530458E0,1.730220348E-2,-3.978387058E-2,7.432746649E-2
6.785486458E0,9.153267927E-4,-2.540439785E-2,4.907568097E-2
6.795442458E0,2.795957627E-2,9.502602518E-3,7.580915093E-3
6.805397458E0,5.577942235E-2,5.179755986E-3,-2.005244136E-2
6.815353458E0,5.996233771E-2,-9.817475080E-3,-2.457409322E-2
6.825309458E0,2.872486716E-2,-1.026069403E-2,2.284390211E-2
6.835265458E0,1.316034654E-2,-4.535392821E-2,5.977725506E-2
6.845221458E0,4.139949281E-2,-5.001298964E-2,1.004042941E-1
6.855177458E0,6.880696401E-2,-4.286126018E-2,7.932449698E-2
6.865133667E0,8.922012376E-2,-3.208893478E-2,4.858568430E-2
6.875089667E0,8.655644294E-2,2.633878291E-3,5.461416364E-2
6.885045667E0,7.070122434E-2,-2.753746212E-3,7.272708356E-2
6.895001667E0,5.454812665E-2,-1.440753937E-2,5.486442447E-2
6.904957667E0,6.929504206E-2,-3.191030234E-2,-3.711812496E-3
6.914913667E0,8.223880408E-2,-3.350249916E-2,2.163703680E-2
6.924869667E0,8.411839155E-2,-2.349031180E-2,4.576849580E-2
6.934825667E0,7.762834763E-2,-2.784648746E-2,9.812972724E-2
6.944781667E0,6.903018147E-2,-2.690450102E-2,7.646228492E-2
6.954736667E0,4.889399702E-2,-1.594009459E-2,6.391532958E-2
6.964692667E0,3.000453031E-2,-2.088625431E-2,7.978935063E-2
6.974648667E0,3.043155978E-2,-1.459465027E-2,8.320178568E-2
6.984604667E0,4.443512963E-2,3.170945048E-3,5.703081787E-2
6.994560667E0,5.183116307E-2,2.202529192E-2,8.015947938E-3
7.004516667E0,6.076227335E-2,3.005410373E-2,-1.092318356E-2
7.014472667E0,5.520270417E-2,3.190533221E-3,-1.849766672E-2
7.024428667E0,3.525704758E-2,-3.439624608E-3,-2.495299280E-2
7.034384667E0,2.463749897E-2,7.181550264E-3,-5.002351463E-2
7.044340667E0,1.307260176E-2,2.601133883E-3,-3.162875891E-2
7.054296667E0,9.529061168E-3,-1.718613625E-2,3.619017184E-2
7.064252667E0,-5.073811747E-3,-6.283593357E-2,1.084167337E-1
7.074208667E0,2.171286788E-2,-6.153960586E-2,1.653920031E-1
7.084164667E0,5.199022561E-2,-7.250693589E-2,1.898316103E-1
7.094120667E0,8.322301839E-2,-2.572102457E-2,1.436093706E-1
7.104075667E0,6.273521528E-2,-4.116439819E-3,7.163306952E-2
7.114031667E0,5.161499882E-2,1.448940039E-3,5.087662339E-2
7.123987667E0,6.180011759E-2,-2.047402561E-3,3.728594005E-2
7.133943667E0,4.600772001E-2,-1.661661744E-2,-2.666915059E-3
7.143899667E0,2.164737906E-2,-7.496422827E-3,-4.721041918E-3
7.153855667E0,1.614538668E-2,-1.922622979E-2,3.224154711E-3
7.163811667E0,-5.423347335E-3,-2.266117662E-2,-2.178731024E-2
7.173767667E0,-1.765762283E-2,-3.204098761E-2,-4.073989034E-2
7.183723667E0,1.027768750E-2,-4.275893390E-2,-4.999369383E-2
7.193679667E0,7.917884650E-2,-4.050570935E-2,2.837653756E-2
7.203635667E0,1.034210006E-1,-3.179131150E-2,8.941620648E-2
7.213591667E0,5.568234030E-2,-7.449937463E-3,6.652786553E-2
7.223547667E0,2.016596870E-2,-1.143101424E-2,2.345785975E-2
7.233503667E0,2.190657517E-2,-3.863460034E-2,1.111310112E-1
7.243459667E0,7.251828315E-2,-4.553343773E-2,1.931656927E-1
7.253415667E0,7.742179474E-2,-2.350873053E-2,1.519849223E-1
7.263371667E0,-5.423363781E-2,-3.601417065E-2,1.257075351E-1
7.273326667E0,-1.301461017E-1,-3.480642825E-2,1.134886086E-1
7.283282667E0,-2.473549465E-2,-8.655545622E-2,1.067561245E-1
7.293238667E0,1.094655415E-1,-7.408334523E-2,7.417660832E-2
7.303194667E0,1.225201448E-1,-5.815757632E-2,8.413090825E-2
7.313150667E0,1.331561935E-1,-4.113983989E-2,6.573089004E-2
7.323106667E0,1.544018872E-1,1.147252947E-2,-4.017680347E-2
7.333062667E0,1.630112544E-1,4.839769632E-2,-1.861174589E-1
7.343018667E0,1.106277122E-1,4.883214444E-2,-1.594605875E-1
7.352974667E0,7.247336922E-2,3.127529472E-2,-5.058952510E-2
7.362930667E0,6.550498651E-2,-3.322972655E-3,6.719620228E-3
7.372886667E0,4.062586963E-2,-1.439906090E-2,3.642055213E-2
7.382842667E0,-2.343697423E-2,-3.814197242E-2,7.763991416E-2
7.392798667E0,-1.590649137E-2,-3.175710529E-2,1.415283465E-1
7.402754667E0,2.518702760E-2,-3.468305200E-2,2.103728789E-1
7.412710667E0,9.788187839E-2,-4.868187100E-2,2.350639164E-1
7.422666667E0,1.524291828E-1,-4.743144393E-2,1.988141030E-1
